date,daily_return
2018-06-28,-0.035022101326079504
2018-06-29,-0.00035236081747707705
2018-07-02,0.028903771589707392
2018-07-03,-0.030489893799246267
2018-07-04,-0.006713780918727933
2018-07-05,-0.009960868018498726
2018-07-06,-0.008264462809917427
2018-07-09,0.013768115942029023
2018-07-10,0.032165832737669695
2018-07-11,-0.02077562326869806
2018-07-12,0.0010608203677511324
2018-07-13,0.03037795831861534
2018-07-16,0.0006856359273225537
2018-07-17,-0.0054813292223363655
2018-07-18,-0.00447812607647262
2018-07-19,-0.0010380622837369666
2018-07-20,-0.006234845860755146
2018-07-23,0.017079121645172612
2018-07-24,0.017477724468814043
2018-07-25,0.019872010778039885
2018-07-26,-0.0016512549537648913
2018-07-27,-0.016209063843863666
2018-07-30,-0.001681237390719724
2018-07-31,-0.008083529808016092
2018-08-01,0.012903225806451648
2018-08-02,-0.03721086154877644
2018-08-03,-0.023676880222841198
2018-08-06,-0.016761768901569177
2018-08-07,-0.010518679724338
2018-08-08,0.029692082111436924
2018-08-09,-0.016375934496262026
2018-08-10,0.028230184581976146
2018-08-13,-0.008095740936290109
2018-08-14,0.005677785663591277
2018-08-15,-0.0049400141143261566
2018-08-16,-0.0361702127659574
2018-08-17,0.011773362766740274
2018-08-20,-0.024363636363636487
2018-08-21,0.009690644800596497
2018-08-22,0.023624953857512045
2018-08-23,-0.0036062026685900403
2018-08-24,0.0007238508867172961
2018-08-27,0.0065099457504521185
2018-08-28,0.02838663312971615
2018-08-29,-0.00524109014675062
2018-08-30,-0.0031612223393044855
2018-08-31,-0.016913319238900604
2018-09-03,-0.005734767025089552
2018-09-04,-0.0014419610670512424
2018-09-05,0.010108303249097445
2018-09-06,-0.021086490350250196
2018-09-07,-0.006206644760861553
2018-09-10,-0.00036737692872885547
2018-09-11,-0.012495406100698391
2018-09-12,-0.00521027167845179
2018-09-13,0.004115226337448608
2018-09-14,0.002235469448584216
2018-09-17,-0.006319702602230543
2018-09-18,-0.008978675645342228
2018-09-19,0.026047565118912742
2018-09-20,0.01839587932303157
2018-09-21,0.0028901734104045972
2018-09-25,0.021253602305475655
2018-09-26,0.0010582010582009995
2018-09-27,0.008809020436927445
2018-09-28,0.0006985679357318398
2018-10-08,-0.016055846422338704
2018-10-09,-0.029443064916637042
2018-10-10,0.0010964912280701147
2018-10-11,-0.036874771814530825
2018-10-12,-0.027293404094010636
2018-10-15,0.023772408417770823
2018-10-16,-0.018652455272173532
2018-10-17,0.005818463925523625
2018-10-18,-0.019282684149633553
2018-10-19,-0.025560361777428264
2018-10-22,0.0645682001614205
2018-10-23,0.037907505686125845
2018-10-24,-0.04163623082541999
2018-10-25,-0.025152439024390252
2018-10-26,0.03831118060985148
2018-10-29,-0.01844879518072284
2018-10-30,-0.0375911008822403
2018-10-31,0.021522518931845487
2018-11-01,0.0257510729613734
2018-11-02,0.041460631418790354
2018-11-05,-0.003652300949598179
2018-11-06,-0.0117302052785924
2018-11-07,-0.002225519287833841
2018-11-08,0.0007434944237919173
2018-11-09,-0.019687964338781713
2018-11-12,-0.011746873815839241
2018-11-13,0.003067484662576658
2018-11-14,0.022935779816513756
2018-11-15,-0.011210762331838632
2018-11-16,0.018140589569160967
2018-11-19,0.001484780994803321
2018-11-20,0.005930318754633006
2018-11-21,-0.029845246868091355
2018-11-22,0.015191796429927837
2018-11-23,-0.008230452674897215
2018-11-26,-0.026405130139569903
2018-11-27,0.003099573808601431
2018-11-28,-0.0054074932406334335
2018-11-29,0.024854368932038743
2018-11-30,-0.01932550208412268
2018-12-03,0.049072642967542345
2018-12-04,-0.004788213627992504
2018-12-05,-0.009622501850481137
2018-12-06,-0.002615844544095658
2018-12-07,-0.013862869988759893
2018-12-10,-0.011778115501519804
2018-12-11,0.0
2018-12-12,0.008458285274894369
2018-12-13,0.0
2018-12-14,0.014487228364468205
2018-12-17,-0.019541525742202203
2018-12-18,-0.005366040628593315
2018-12-19,-0.008092485549133067
2018-12-20,-0.01670551670551664
2018-12-21,-0.009482418016594142
2018-12-24,-0.016753091344236238
2018-12-25,-0.004056795131845766
2018-12-26,0.0
2018-12-27,0.012219959266802366
2018-12-28,-0.01569416498993951
2019-01-02,0.004905968928863328
2019-01-03,-0.021969080553295342
2019-01-04,-0.006239600665557518
2019-01-07,0.04520719966513182
2019-01-08,-0.0008009611533838691
2019-01-09,0.004809619238476982
2019-01-10,0.0039888312724371015
2019-01-11,0.0007945967421533131
2019-01-14,0.009527590313616571
2019-01-15,-0.008651199370821963
2019-01-16,0.02261007536691795
2019-01-17,-0.0007757951900697786
2019-01-18,-0.003105590062111772
2019-01-21,0.017523364485981196
2019-01-22,0.004209720627631124
2019-01-23,-0.016006097560975704
2019-01-24,0.0015491866769946348
2019-01-25,0.008894044856921964
2019-01-28,0.013415101571483288
2019-01-29,-0.009455370650529394
2019-01-30,0.0022909507445588646
2019-01-31,0.0022857142857141593
2019-02-01,0.013302926643861753
2019-02-11,0.009752438109527532
2019-02-12,0.018020336552748626
2019-02-13,0.0
2019-02-14,0.0
